Provider,TotalClaims,TotalInpatientClaims,TotalOutpatientClaims,TotalReimbursed,AvgReimbursed,TotalDeductible,AvgDeductible,UniqueBeneficiaries,UniqueAttendingPhysicians,AvgPatientAge,AvgHospitalStay,MostCommonState,Sum_ChronicCond_Alzheimer,Sum_ChronicCond_Heartfailure,Sum_ChronicCond_KidneyDisease,Sum_ChronicCond_Cancer,Sum_ChronicCond_ObstrPulmonary,Sum_ChronicCond_Depression,Sum_ChronicCond_Diabetes,Sum_ChronicCond_IschemicHeart,Sum_ChronicCond_Osteoporasis,Sum_ChronicCond_rheumatoidarthritis,Sum_ChronicCond_stroke,PotentialFraud
PRV51240,60,11,49,94020,1567.0,11788.0,196.46666666666667,38,24,70.33333333333333,11,4,17,27,22,8,20,26,40,42,22,16,9,0
PRV51241,60,10,50,90210,1503.5,9772.0,165.6271186440678,47,23,73.13333333333334,10,4,24,41,25,5,18,32,47,48,21,21,13,0
PRV51242,111,11,100,117200,1055.855855855856,11100.0,100.9090909090909,87,43,72.32432432432432,11,4,37,75,46,15,35,59,77,84,34,27,10,1
PRV51243,36,0,36,6330,175.83333333333334,270.0,7.5,15,5,77.75,0,4,19,14,14,6,17,20,22,31,9,12,0,0
PRV51244,1415,200,1215,2153990,1522.2544169611308,211918.0,150.18993621545005,659,16,71.14204946996466,200,4,550,845,607,181,457,651,989,1063,437,397,134,1
PRV51245,173,4,169,83630,483.4104046242775,3894.0,22.63953488372093,58,30,69.39306358381504,4,4,60,122,71,17,54,109,135,136,56,67,15,0
PRV51247,34,10,24,76240,2242.3529411764707,9722.0,294.6060606060606,26,13,73.88235294117646,10,4,9,21,14,5,11,13,23,25,7,15,2,0
PRV51248,2,1,1,23500,11750.0,1068.0,534.0,2,2,83.0,1,4,2,2,2,0,2,1,2,2,0,0,0,0
PRV51249,126,51,75,521330,4137.539682539683,51474.0,418.4878048780488,101,36,72.98412698412699,51,4,53,77,45,18,44,57,91,95,46,41,9,1
PRV51250,85,0,85,22560,265.4117647058824,280.0,3.2941176470588234,71,32,69.94117647058823,0,4,31,48,37,8,18,29,59,61,22,23,6,0
PRV51251,11,0,11,3590,326.3636363636364,0.0,0.0,10,8,70.81818181818181,0,4,3,7,6,3,4,6,7,9,8,2,0,0
PRV51252,87,18,69,154930,1780.8045977011495,18356.0,213.4418604651163,76,35,69.34482758620689,18,4,38,52,43,17,33,44,66,64,24,16,8,0
PRV51253,85,0,85,21740,255.76470588235293,300.0,3.5294117647058822,76,40,71.23529411764706,0,4,31,60,35,11,34,44,57,71,26,27,9,0
PRV51255,74,2,72,40570,548.2432432432432,2196.0,29.675675675675677,62,21,72.44594594594595,2,4,32,53,33,14,19,27,50,56,23,16,8,0
PRV51256,95,0,95,38550,405.7894736842105,0.0,0.0,80,38,71.30526315789474,0,4,42,56,32,12,23,40,72,70,37,33,13,0
PRV51258,14,8,6,99660,7118.571428571428,8744.0,624.5714285714286,12,6,75.57142857142857,8,4,4,9,9,2,5,5,12,13,4,8,2,0
PRV51259,21,4,17,151960,7236.190476190476,4272.0,203.42857142857142,19,9,76.23809523809524,4,4,6,13,9,0,4,12,17,17,7,5,0,0
PRV51260,62,3,59,92390,1490.1612903225807,3204.0,51.67741935483871,55,24,68.01612903225806,3,4,20,42,25,8,19,39,44,47,18,21,6,0
PRV51261,142,26,116,270170,1902.605633802817,27120.0,192.3404255319149,123,48,71.72535211267606,26,4,54,89,66,22,44,70,105,112,54,44,18,0
PRV51262,60,0,60,16270,271.1666666666667,40.0,0.6666666666666666,52,19,72.93333333333334,0,4,31,36,30,13,23,24,46,46,16,18,6,0
PRV51263,44,18,26,218170,4958.409090909091,19294.0,438.5,37,10,71.43181818181819,18,4,19,26,16,10,12,19,24,33,9,19,4,1
PRV51264,39,0,39,5270,135.12820512820514,120.0,3.076923076923077,35,22,72.84615384615384,0,4,13,23,15,6,6,13,19,27,11,12,1,0
PRV51265,160,0,160,45770,286.0625,750.0,4.6875,84,5,68.3625,0,4,56,91,62,22,35,67,125,112,52,29,10,0
PRV51266,92,10,82,102900,1118.4782608695652,9762.0,107.27472527472527,82,47,73.72826086956522,10,4,46,53,33,11,34,50,67,72,25,42,5,0
PRV51267,14,2,12,12870,919.2857142857143,2166.0,154.71428571428572,14,4,75.78571428571429,2,4,7,9,9,2,8,5,10,12,4,3,1,0
PRV51271,123,2,121,43180,351.0569105691057,2336.0,18.991869918699187,90,21,72.34146341463415,2,4,45,73,39,16,40,63,80,85,41,32,4,0
PRV51272,79,2,77,50760,642.5316455696203,2756.0,34.88607594936709,31,3,72.82278481012658,2,4,51,40,28,4,20,43,51,52,30,20,0,0
PRV51273,553,0,553,131340,237.50452079566003,1400.0,2.5316455696202533,387,131,72.24773960216999,0,4,185,322,191,69,173,236,370,409,165,181,38,0
PRV51274,58,10,48,175720,3029.655172413793,10740.0,185.17241379310346,48,31,74.5,10,4,26,32,14,11,13,22,37,40,14,17,4,0
PRV51276,67,14,53,133980,1999.7014925373135,15272.0,227.9402985074627,60,42,67.7910447761194,14,4,19,42,24,13,20,26,49,48,19,26,3,0
PRV51277,59,10,49,141190,2393.0508474576272,10920.0,185.08474576271186,54,27,72.11864406779661,10,4,24,33,28,4,15,31,42,47,19,21,3,0
PRV51279,224,0,224,59840,267.14285714285717,750.0,3.3482142857142856,186,21,70.17857142857143,0,4,86,133,92,36,62,97,160,171,71,73,15,0
PRV51280,39,0,39,20250,519.2307692307693,0.0,0.0,34,13,75.38461538461539,0,4,10,22,13,7,11,13,19,20,11,13,5,0
PRV51281,259,0,259,89470,345.44401544401546,690.0,2.664092664092664,200,3,71.18532818532819,0,4,80,135,91,38,69,99,169,200,75,66,24,0
PRV51282,59,8,51,77330,1310.677966101695,8624.0,146.16949152542372,51,22,71.77966101694915,8,4,18,33,28,6,24,22,41,47,21,21,4,0
PRV51284,377,17,360,279860,742.3342175066313,18058.0,48.026595744680854,223,10,70.89920424403184,17,4,152,220,148,45,96,164,265,276,111,101,40,0
PRV51285,168,15,153,196120,1167.3809523809523,16530.0,98.39285714285714,109,33,72.95833333333333,15,4,56,98,86,33,69,75,109,136,63,51,17,0
PRV51286,70,15,55,145170,2073.8571428571427,16330.0,233.28571428571428,62,10,75.71428571428571,15,4,24,43,29,5,31,34,47,59,20,20,11,0
PRV51287,78,0,78,25700,329.4871794871795,100.0,1.2820512820512822,46,3,76.43589743589743,0,4,34,52,31,4,38,41,56,60,29,29,3,0
PRV51288,8,3,5,37360,4670.0,3204.0,400.5,8,5,73.5,3,4,3,4,2,0,3,4,6,6,0,1,1,0
PRV51289,92,0,92,46300,503.2608695652174,240.0,2.608695652173913,38,2,71.41304347826087,0,4,47,77,48,10,44,47,62,84,55,27,19,0
PRV51290,113,0,113,14990,132.65486725663717,260.0,2.3008849557522124,81,14,73.73451327433628,0,4,51,65,46,20,33,37,76,79,39,29,19,0
PRV51292,22,0,22,3970,180.45454545454547,0.0,0.0,16,7,67.95454545454545,0,4,2,14,6,3,3,10,16,17,7,5,0,0
PRV51293,88,0,88,21200,240.9090909090909,20.0,0.22727272727272727,64,7,70.51136363636364,0,4,31,41,31,11,16,38,57,69,20,26,7,0
PRV51295,7,0,7,1950,278.57142857142856,0.0,0.0,6,4,64.71428571428571,0,4,3,4,2,0,4,2,4,7,4,0,0,0
PRV51296,30,3,27,38630,1287.6666666666667,3284.0,109.46666666666667,27,7,74.76666666666667,3,4,12,17,10,1,6,15,21,23,7,11,2,0
PRV51297,70,5,65,77090,1101.2857142857142,5410.0,77.28571428571429,46,11,72.38571428571429,5,4,24,51,39,10,21,33,45,61,27,12,7,0
PRV51298,100,0,100,31120,311.2,550.0,5.5,53,2,71.34,0,4,36,46,37,11,18,26,72,60,38,30,1,0
PRV51299,37,0,37,6230,168.3783783783784,30.0,0.8108108108108109,27,12,66.75675675675676,0,4,18,17,15,9,11,17,26,27,8,17,3,0
PRV51300,52,7,45,107540,2068.076923076923,7636.0,146.84615384615384,32,3,70.63461538461539,7,4,23,35,21,7,29,22,36,38,16,18,1,0
PRV51301,112,6,106,136910,1222.4107142857142,6718.0,59.982142857142854,63,7,69.72321428571429,6,4,36,56,47,18,38,52,86,83,41,34,4,0
PRV51302,43,10,33,80710,1876.9767441860465,10750.0,250.0,34,9,67.93023255813954,10,4,22,17,17,5,16,18,25,34,20,8,3,0
PRV51303,93,0,93,36110,388.2795698924731,510.0,5.483870967741935,49,4,72.48387096774194,0,4,35,59,35,16,42,37,75,76,31,23,12,0
PRV51304,51,2,49,39350,771.5686274509804,2306.0,45.21568627450981,39,12,73.50980392156863,2,4,21,27,16,4,10,25,33,36,21,10,5,0
PRV51305,49,11,38,113400,2314.285714285714,11748.0,239.75510204081633,29,2,72.24489795918367,11,4,27,31,14,5,10,23,31,37,20,15,2,0
PRV51306,17,0,17,3700,217.64705882352942,100.0,5.882352941176471,13,2,73.70588235294117,0,26,5,7,3,2,4,6,12,11,3,3,2,0
PRV51307,37,0,37,6940,187.56756756756758,80.0,2.1621621621621623,21,6,74.45945945945945,0,4,10,12,9,4,7,10,24,27,20,16,1,0
PRV51308,35,0,35,13790,394.0,130.0,3.7142857142857144,31,4,68.45714285714286,0,4,9,17,10,4,10,14,22,23,13,8,3,0
PRV51309,18,0,18,3790,210.55555555555554,0.0,0.0,17,5,74.0,0,4,10,14,11,0,7,12,11,14,6,8,1,0
PRV51311,21,3,18,16010,762.3809523809524,3204.0,152.57142857142858,18,8,73.04761904761905,3,4,5,14,8,5,3,9,14,16,4,3,0,0
PRV51312,46,4,42,28790,625.8695652173913,4272.0,92.8695652173913,29,13,71.73913043478261,4,4,23,26,16,8,14,22,24,32,13,11,8,0
PRV51313,19,0,19,4970,261.57894736842104,90.0,4.7368421052631575,16,6,66.26315789473684,0,4,5,10,6,1,4,10,11,19,7,4,2,0
PRV51314,30,0,30,6460,215.33333333333334,0.0,0.0,20,1,70.83333333333333,0,4,13,19,12,3,7,5,16,25,6,6,1,0
PRV51315,47,0,47,7210,153.40425531914894,340.0,7.23404255319149,22,3,71.08510638297872,0,4,12,20,17,3,8,18,30,40,11,11,3,0
PRV51316,3,3,0,21000,7000.0,3204.0,1068.0,3,1,78.66666666666667,3,4,2,1,1,0,0,1,2,2,0,0,0,0
PRV51318,3,3,0,13000,4333.333333333333,3204.0,1068.0,3,1,78.66666666666667,3,4,1,3,2,0,1,3,3,3,2,2,2,0
PRV51322,12,0,12,850,70.83333333333333,0.0,0.0,11,1,69.41666666666667,0,4,3,5,3,1,3,5,8,6,3,3,1,0
PRV51323,76,0,76,20860,274.4736842105263,320.0,4.2105263157894735,32,1,69.5,0,4,22,39,20,13,25,38,57,51,18,16,3,0
PRV51324,28,0,28,9330,333.2142857142857,0.0,0.0,25,2,70.14285714285714,0,4,14,10,9,3,11,10,19,20,13,8,1,0
PRV51325,15,0,15,15140,1009.3333333333334,0.0,0.0,5,1,69.13333333333334,0,4,1,15,13,0,6,8,10,14,2,3,0,0
PRV51326,44,0,44,14000,318.1818181818182,90.0,2.0454545454545454,22,2,68.77272727272727,0,4,13,26,8,6,7,17,29,19,8,5,0,0
PRV51327,41,0,41,8990,219.26829268292684,150.0,3.658536585365854,27,1,74.8048780487805,0,4,16,17,15,4,4,12,29,26,9,6,3,0
PRV51328,7,0,7,550,78.57142857142857,0.0,0.0,5,2,69.57142857142857,0,4,0,1,0,0,1,1,3,6,0,2,0,0
PRV51329,74,0,74,19360,261.6216216216216,240.0,3.2432432432432434,28,3,67.04054054054055,0,4,21,31,19,13,21,43,36,41,30,24,9,0
PRV51330,19,0,19,3810,200.52631578947367,20.0,1.0526315789473684,9,1,76.84210526315789,0,4,9,15,2,0,5,8,16,14,3,6,1,0
PRV51331,5,0,5,320,64.0,40.0,8.0,4,1,72.0,0,4,3,3,3,0,4,2,4,4,4,4,1,0
PRV51334,2,2,0,15000,7500.0,2136.0,1068.0,2,1,56.5,2,4,0,1,0,0,0,0,2,2,0,0,0,0
PRV51335,142,0,142,46080,324.50704225352115,400.0,2.816901408450704,92,16,76.85211267605634,0,4,53,85,59,30,49,66,90,106,40,47,23,0
PRV51336,69,10,59,129450,1876.0869565217392,10700.0,155.07246376811594,69,39,71.28985507246377,10,5,34,38,29,14,19,31,53,47,20,21,7,0
PRV51337,168,40,128,379100,2256.5476190476193,41952.0,251.20958083832335,155,71,73.00595238095238,40,5,63,104,68,30,45,82,126,130,59,50,14,1
PRV51338,128,7,121,113860,889.53125,7926.0,61.921875,124,83,74.984375,7,5,48,74,57,12,40,57,90,102,40,44,17,1
PRV51340,151,0,151,43210,286.158940397351,10.0,0.06622516556291391,141,80,75.04635761589404,0,5,54,94,64,21,51,74,111,115,49,48,17,0
PRV51341,71,0,71,14530,204.64788732394365,70.0,0.9859154929577465,70,53,73.5774647887324,0,5,17,39,26,12,14,20,42,50,20,18,6,0
PRV51342,207,28,179,356780,1723.574879227053,29366.0,142.55339805825244,179,31,74.14492753623189,28,5,79,131,89,21,67,93,138,150,67,66,25,0
PRV51344,33,2,31,26250,795.4545454545455,2136.0,64.72727272727273,33,18,73.42424242424242,2,5,10,15,11,7,5,14,17,23,13,14,3,0
PRV51345,49,0,49,15120,308.57142857142856,220.0,4.489795918367347,47,12,71.61224489795919,0,5,17,33,16,5,12,23,32,39,12,16,8,0
PRV51346,266,5,261,104490,392.81954887218046,5820.0,21.8796992481203,246,96,73.26315789473684,5,5,116,154,123,36,90,119,184,198,90,96,27,0
PRV51347,2067,0,2067,596900,288.7760038703435,5090.0,2.4625060474117078,947,4,72.94823415578132,0,5,849,1133,814,316,600,856,1432,1524,626,654,204,1
PRV51348,55,19,36,152330,2769.6363636363635,20442.0,371.6727272727273,54,41,74.36363636363636,19,5,26,38,35,6,23,28,41,41,23,19,7,0
PRV51349,30,5,25,40480,1349.3333333333333,5410.0,180.33333333333334,28,23,75.86666666666666,5,5,10,19,9,5,12,18,19,25,7,12,2,0
PRV51350,239,21,218,213380,892.8033472803347,23218.0,97.14644351464435,232,127,74.91213389121339,21,5,106,148,102,42,80,113,170,190,73,68,26,0
PRV51351,32,0,32,10840,338.75,0.0,0.0,32,16,75.59375,0,5,15,21,16,3,12,10,25,23,12,7,7,0
PRV51352,4,0,4,5900,1475.0,0.0,0.0,4,3,84.0,0,5,1,3,1,0,1,1,1,2,0,1,1,0
PRV51353,18,5,13,51210,2845.0,5390.0,299.44444444444446,17,12,69.88888888888889,5,5,7,8,4,4,3,5,10,16,6,7,1,0
PRV51354,4,1,3,10440,2610.0,0.0,0.0,4,4,73.25,1,5,3,2,1,1,0,1,2,2,1,1,2,0
PRV51355,74,15,59,145060,1960.2702702702702,16250.0,219.59459459459458,69,24,73.70270270270271,15,5,32,39,34,9,24,29,49,60,19,23,4,0
PRV51356,95,17,78,187800,1976.842105263158,17258.0,183.59574468085106,91,36,73.26315789473684,17,5,34,53,33,12,26,42,67,71,32,32,11,0
PRV51357,161,13,148,205130,1274.0993788819876,12936.0,80.85,149,86,72.32298136645963,13,5,71,89,60,17,47,76,103,116,55,52,10,1
PRV51358,17,7,10,61210,3600.5882352941176,7536.0,443.29411764705884,17,13,78.58823529411765,7,5,8,10,9,4,2,8,12,13,9,4,1,0
PRV51360,29,9,20,94230,3249.310344827586,9762.0,336.62068965517244,29,21,70.51724137931035,9,5,8,14,9,5,4,12,16,19,8,4,5,0
PRV51361,32,0,32,7870,245.9375,130.0,4.0625,32,19,79.5625,0,5,13,20,13,5,9,12,21,19,8,9,5,0
PRV51362,44,6,38,151320,3439.090909090909,6408.0,145.63636363636363,44,22,76.9090909090909,6,5,22,25,20,3,17,21,35,31,17,15,5,0
PRV51363,3,0,3,150,50.0,0.0,0.0,3,3,78.33333333333333,0,5,1,2,1,1,1,0,2,3,0,1,0,0
PRV51364,23,6,17,55830,2427.391304347826,6508.0,282.95652173913044,23,13,71.56521739130434,6,5,17,18,12,6,8,12,16,19,6,8,3,0
PRV51366,57,0,57,18340,321.7543859649123,180.0,3.1578947368421053,53,11,68.73684210526316,0,5,26,40,31,8,16,24,43,37,19,21,7,0
PRV51368,4,0,4,570,142.5,60.0,15.0,4,3,69.5,0,5,1,4,1,0,1,1,2,3,1,2,1,0
PRV51369,2083,0,2083,601910,288.96303408545367,6280.0,3.014882381180989,963,2,73.54632741238598,0,5,800,1229,923,278,649,900,1515,1593,689,602,251,1
PRV51371,46,11,35,93130,2024.5652173913043,11798.0,256.4782608695652,45,21,74.45652173913044,11,5,18,25,18,10,20,19,30,33,13,14,6,0
PRV51376,51,0,51,19420,380.7843137254902,90.0,1.7647058823529411,48,23,74.17647058823529,0,5,15,31,19,11,13,21,33,38,17,17,5,0
PRV51377,95,3,92,123950,1304.7368421052631,3634.0,38.252631578947366,94,47,72.63157894736842,3,3,39,53,37,12,30,37,58,67,30,30,7,0
PRV51378,161,108,53,1215370,7548.88198757764,112180.0,710.0,133,42,72.67701863354037,108,5,66,110,85,26,60,90,131,138,58,63,27,1
PRV51379,22,2,20,19340,879.0909090909091,2156.0,98.0,22,21,71.31818181818181,2,5,5,14,9,3,5,10,16,18,7,8,2,0
PRV51380,8,4,4,51560,6445.0,4272.0,534.0,8,8,74.75,4,5,5,5,3,0,2,3,5,5,3,4,0,0
PRV51382,16,0,16,6840,427.5,90.0,5.625,16,7,72.1875,0,5,7,10,7,2,7,5,10,15,6,6,0,0
PRV51383,77,9,68,108490,1408.9610389610389,9712.0,126.12987012987013,77,29,72.32467532467533,9,5,34,48,36,17,26,36,63,62,34,33,11,0
PRV51386,382,0,382,99320,260.0,1330.0,3.481675392670157,274,18,73.81413612565446,0,5,154,219,143,47,109,149,272,276,108,134,38,0
PRV51387,59,13,46,114420,1939.322033898305,13904.0,235.66101694915255,51,22,72.61016949152543,13,5,26,46,28,13,19,36,45,49,26,24,7,0
PRV51388,86,14,72,191010,2221.046511627907,15222.0,177.0,81,35,69.38372093023256,14,5,40,51,38,14,31,35,62,69,26,33,5,0
PRV51389,79,18,61,153470,1942.6582278481012,19284.0,244.1012658227848,77,46,72.37974683544304,18,5,20,48,23,9,26,30,56,60,24,25,5,0
PRV51390,275,164,111,1607260,5844.581818181819,173186.0,634.3809523809524,253,71,73.14181818181818,164,5,130,189,146,39,110,134,211,232,87,90,27,1
PRV51391,177,13,164,144400,815.819209039548,13086.0,74.35227272727273,166,70,72.84180790960453,13,5,73,106,70,22,45,78,120,130,73,54,14,0
PRV51392,17,0,17,1660,97.6470588235294,50.0,2.9411764705882355,15,9,77.05882352941177,0,5,6,6,12,2,7,12,14,13,6,5,2,0
PRV51393,910,68,842,906370,996.010989010989,71430.0,78.75413450937155,329,14,74.83736263736263,68,5,359,494,347,87,268,348,626,616,287,258,61,1
PRV51394,4,0,4,460,115.0,0.0,0.0,4,3,72.5,0,5,1,2,2,0,0,0,2,3,0,0,0,0
PRV51395,20,0,20,10400,520.0,0.0,0.0,20,5,71.4,0,5,7,11,9,3,8,10,15,15,5,4,3,0
PRV51396,44,3,41,17520,398.1818181818182,3204.0,72.81818181818181,43,26,72.95454545454545,3,5,11,25,9,4,11,17,32,32,16,10,5,0
PRV51397,40,0,40,17870,446.75,0.0,0.0,40,30,75.375,0,5,15,19,18,5,13,14,29,31,14,10,3,0
PRV51398,86,1,85,31040,360.93023255813955,1238.0,14.395348837209303,59,14,75.06976744186046,1,5,34,58,35,12,23,32,69,65,34,26,12,0
PRV51399,211,65,146,845070,4005.071090047393,69448.0,330.7047619047619,199,56,71.92417061611374,65,5,85,121,94,38,67,95,160,166,78,78,22,1
PRV51401,42,8,34,91520,2179.0476190476193,7626.0,186.0,42,34,69.64285714285714,8,5,17,26,22,6,12,18,35,34,18,16,5,1
PRV51403,114,10,104,277010,2429.9122807017543,11150.0,97.80701754385964,101,39,73.87719298245614,10,5,33,75,48,15,37,50,80,89,39,49,6,0
PRV51404,59,1,58,29350,497.45762711864404,1368.0,23.1864406779661,59,37,72.59322033898304,1,5,22,35,22,9,13,24,41,42,17,22,3,0
PRV51405,49,2,47,23710,483.8775510204082,2136.0,43.59183673469388,47,18,70.73469387755102,2,5,20,26,12,3,13,22,34,43,15,14,2,0
PRV51406,29,8,21,104260,3595.1724137931033,7476.0,267.0,29,19,71.82758620689656,8,5,16,16,14,4,11,14,22,24,10,9,2,0
PRV51408,15,0,15,1390,92.66666666666667,0.0,0.0,15,10,75.4,0,5,5,6,4,2,3,4,9,11,5,3,0,0
PRV51409,4,0,4,300,75.0,0.0,0.0,4,4,58.5,0,5,1,2,2,0,2,3,4,3,1,2,0,0
PRV51410,628,0,628,177550,282.7229299363057,1920.0,3.0573248407643314,186,7,74.73726114649682,0,5,217,357,297,100,219,271,431,511,221,227,111,1
PRV51412,5,0,5,440,88.0,0.0,0.0,5,5,84.6,0,5,2,3,2,3,1,1,3,3,4,0,0,0
PRV51414,28,3,25,30230,1079.642857142857,3204.0,114.42857142857143,28,9,71.35714285714286,3,5,13,22,17,3,11,17,25,19,9,9,2,0
PRV51415,51,7,44,63690,1248.8235294117646,7546.0,147.9607843137255,50,33,71.72549019607843,7,5,22,33,22,8,11,14,38,41,18,22,5,0
PRV51416,81,0,81,25640,316.5432098765432,280.0,3.45679012345679,79,1,71.92592592592592,0,5,36,50,33,5,20,31,56,56,21,21,8,0
PRV51418,61,17,44,189340,3103.934426229508,18486.0,303.04918032786884,61,39,71.50819672131148,17,5,29,37,26,8,24,28,44,45,24,19,10,0
PRV51419,65,2,63,31250,480.7692307692308,2196.0,33.784615384615385,64,40,75.04615384615384,2,5,20,38,25,14,23,26,47,45,19,24,3,0
PRV51421,139,84,55,884780,6365.323741007194,88804.0,643.5072463768116,135,39,73.20863309352518,84,5,67,94,64,17,47,69,105,112,41,49,14,1
PRV51422,25,4,21,48930,1957.2,4382.0,175.28,25,15,74.8,4,5,12,20,13,3,11,16,21,23,9,8,4,0
PRV51423,1,0,1,50,50.0,100.0,100.0,1,1,98.0,0,5,0,1,1,1,1,0,1,1,0,0,0,0
PRV51424,86,1,85,29670,345.0,1348.0,15.674418604651162,82,34,73.15116279069767,1,5,35,48,29,11,25,37,56,67,25,32,8,0
PRV51425,33,3,30,25990,787.5757575757576,3204.0,97.0909090909091,33,14,72.60606060606061,3,5,18,15,15,2,10,17,26,21,17,9,8,0
PRV51426,206,6,200,145100,704.3689320388349,6968.0,33.8252427184466,91,30,72.00485436893204,6,5,102,128,94,41,53,80,160,157,87,54,21,1
PRV51427,58,5,53,58770,1013.2758620689655,5510.0,95.0,56,25,71.98275862068965,5,5,20,35,21,7,18,26,41,44,17,18,3,0
PRV51428,66,4,62,48040,727.8787878787879,4352.0,65.93939393939394,66,43,75.1969696969697,4,5,26,45,30,9,28,29,42,54,16,22,5,0
PRV51429,10,0,10,1100,110.0,0.0,0.0,10,9,66.1,0,5,3,2,1,2,0,2,4,7,3,3,0,0
PRV51430,112,17,95,213700,1908.0357142857142,17648.0,158.99099099099098,101,35,75.15178571428571,17,5,44,62,41,11,35,38,83,79,41,36,10,0
PRV51431,49,25,24,236720,4831.0204081632655,25932.0,540.25,42,14,75.63265306122449,25,5,23,22,29,13,17,16,37,40,24,19,4,0
PRV51432,23,7,16,59270,2576.9565217391305,7616.0,331.1304347826087,23,19,71.21739130434783,7,5,10,14,5,4,3,11,14,17,10,9,3,0
PRV51433,1610,0,1610,454630,282.37888198757764,4670.0,2.900621118012422,862,4,73.05714285714286,0,5,600,909,712,225,485,724,1157,1221,542,494,180,1
PRV51434,102,24,78,280490,2749.901960784314,24844.0,245.98019801980197,97,49,73.38235294117646,24,5,49,68,51,18,32,45,74,77,29,30,12,1
PRV51435,23,6,17,33620,1461.7391304347825,6408.0,278.60869565217394,23,15,76.78260869565217,6,5,7,13,8,2,6,6,13,16,6,7,2,0
PRV51436,120,25,95,193410,1611.75,27170.0,226.41666666666666,116,79,74.70833333333333,25,5,48,72,53,18,36,65,91,96,42,34,14,0
PRV51437,2,0,2,880,440.0,0.0,0.0,2,2,75.0,0,5,1,2,0,1,0,1,2,2,1,1,0,0
PRV51438,9,2,7,19510,2167.777777777778,2136.0,237.33333333333334,9,7,73.33333333333333,2,5,2,6,3,2,1,4,6,6,1,6,3,0
PRV51439,42,0,42,15040,358.0952380952381,210.0,5.0,41,25,75.78571428571429,0,5,10,25,14,4,13,21,30,32,19,14,3,0
PRV51440,71,7,64,106380,1498.3098591549297,6508.0,92.97142857142858,71,25,76.59154929577464,7,5,30,39,23,8,18,24,46,51,31,20,8,0
PRV51441,85,0,85,29130,342.70588235294116,290.0,3.411764705882353,79,24,74.4235294117647,0,5,28,39,27,11,19,32,51,59,30,28,8,0
PRV51442,6,2,4,25970,4328.333333333333,2136.0,356.0,6,4,77.16666666666667,2,5,4,1,2,0,1,3,4,4,2,2,0,0
PRV51443,73,2,71,33900,464.3835616438356,2426.0,33.23287671232877,72,26,72.46575342465754,2,5,29,43,35,14,27,25,50,57,27,19,6,0
PRV51444,42,4,38,73920,1760.0,4272.0,101.71428571428571,40,31,72.38095238095238,4,5,17,25,21,4,11,24,35,32,12,9,6,0
PRV51446,24,12,12,97390,4057.9166666666665,11748.0,510.7826086956522,24,20,71.54166666666667,12,5,9,16,10,3,5,13,18,18,8,9,4,0
PRV51447,89,16,73,269390,3026.85393258427,17318.0,194.58426966292134,80,77,72.61797752808988,16,5,33,49,36,17,28,30,60,75,28,25,9,1
PRV51448,51,11,40,115550,2265.6862745098038,11748.0,230.35294117647058,47,37,72.72549019607843,11,5,27,32,24,7,18,23,38,41,15,20,7,0
PRV51449,17,9,8,69780,4104.705882352941,8544.0,534.0,17,14,72.3529411764706,9,5,8,9,12,3,7,8,13,12,7,6,3,0
PRV51451,6,0,6,1170,195.0,0.0,0.0,6,4,71.0,0,5,2,5,3,0,1,2,4,4,2,2,1,0
PRV51453,12,0,12,7080,590.0,100.0,8.333333333333334,12,11,76.5,0,5,6,10,5,3,5,7,8,10,6,4,0,0
PRV51454,34,0,34,10630,312.6470588235294,140.0,4.117647058823529,32,19,77.05882352941177,0,5,18,16,11,5,13,14,24,30,10,16,3,0
PRV51455,34,9,25,113650,3342.6470588235293,9662.0,284.1764705882353,34,26,71.6470588235294,9,5,12,19,11,7,8,19,22,29,12,13,4,0
PRV51456,135,112,23,1038990,7696.222222222223,117480.0,883.3082706766917,124,10,73.8,112,5,69,94,70,34,48,73,112,110,44,43,17,0
PRV51458,56,0,56,12440,222.14285714285714,240.0,4.285714285714286,55,31,74.10714285714286,0,5,26,29,19,7,20,27,39,38,24,13,5,0
PRV51459,8240,0,8240,2321890,281.78276699029124,22790.0,2.7657766990291264,2857,7,74.00618932038834,0,5,3282,4638,3111,1238,2312,3592,5784,6074,2531,2511,810,1
PRV51460,452,17,435,334480,740.0,19346.0,42.80088495575221,413,64,73.04203539823008,17,5,186,251,166,63,133,181,300,337,138,124,30,0
PRV51462,30,0,30,9430,314.3333333333333,0.0,0.0,29,14,76.36666666666666,0,5,7,22,16,2,10,10,20,24,13,16,5,0
PRV51464,145,0,145,38530,265.7241379310345,320.0,2.206896551724138,143,86,74.51724137931035,0,5,48,71,53,21,43,52,91,104,58,40,13,0
PRV51465,7,1,6,3900,557.1428571428571,1068.0,152.57142857142858,7,7,67.85714285714286,1,5,2,4,3,3,2,3,4,4,4,3,1,0
PRV51466,74,5,69,57860,781.8918918918919,5500.0,74.32432432432432,71,45,76.43243243243244,5,5,29,47,33,15,23,32,60,60,22,21,16,0
PRV51467,25,7,18,74260,2970.4,6408.0,267.0,25,13,72.24,7,5,11,16,11,8,7,7,13,18,12,8,1,0
PRV51468,159,15,144,138670,872.1383647798742,15252.0,96.53164556962025,151,68,72.9748427672956,15,5,65,91,60,16,48,61,110,125,49,61,13,0
